"SUID","Degree","Edge_type","log2FoldChange","name","Regulatury","selected","SelfLoops","shared name","type"
"94691",,"mRNA-miRNA","1.00573218906685","LRP11","UP","false",,"LRP11","mRNA"
"94692","2","mRNA-miRNA","3.88851043673605","NOX4","UP","false","0","NOX4","mRNA"
"94693",,"mRNA-miRNA","1.9349870400674","TFR2","UP","false","0","TFR2","mRNA"
"94694","2","mRNA-miRNA","1.3148212015491","DHCR7","UP","false","0","DHCR7","mRNA"
"94695","1","mRNA-miRNA","0.922602678251252","RCL1","UP","false","0","RCL1","mRNA"
"94696","1","mRNA-miRNA","3.22072258940445","FKBP10","UP","false","0","FKBP10","mRNA"
"94697",,"mRNA-miRNA","-1.33658178104576","PTPN21","DOWN","false","0","PTPN21","mRNA"
"94698","1","mRNA-miRNA","-1.84227134455997","CPEB3","DOWN","false","0","CPEB3","mRNA"
"94699","0","mRNA-miRNA","-0.981032106992275","KALRN","DOWN","false","0","KALRN","mRNA"
"94700","0","mRNA-miRNA","-0.986075434001094","TTC30A","DOWN","false","0","TTC30A","mRNA"
"94701","0","mRNA-miRNA","2.29543250157881","PPM1H","UP","false","0","PPM1H","mRNA"
"94702","2","mRNA-miRNA","-1.84456436648552","TESK2","DOWN","false","0","TESK2","mRNA"
"94703","2","mRNA-miRNA","-1.16186792410277","MAST3","DOWN","false","0","MAST3","mRNA"
"94704",,"mRNA-miRNA","1.42642285305619","B9D1","UP","false","0","B9D1","mRNA"
"94705",,"mRNA-miRNA","0.855444159300571","TRIM16","UP","false","0","TRIM16","mRNA"
"94706","0","mRNA-miRNA","7.2923691254802","KRT23","UP","false","0","KRT23","mRNA"
"94707","2","mRNA-miRNA","2.53630773397277","PABPC1L","UP","false","0","PABPC1L","mRNA"
"94708","0","mRNA-miRNA","1.69758613575362","SPIN3","UP","false","0","SPIN3","mRNA"
"94709","1","mRNA-miRNA","1.131992845989","DDX56","UP","false","0","DDX56","mRNA"
"94710","2","mRNA-miRNA","-1.01293958466666","C11orf98","DOWN","false","0","C11orf98","mRNA"
"94711","2","mRNA-miRNA","1.92935055796168","CD3EAP","UP","false","0","CD3EAP","mRNA"
"94712","1","mRNA-miRNA","-2.09360449386058","SEC14L5","DOWN","false","0","SEC14L5","mRNA"
"94713",,"mRNA-miRNA","1.52021700021198","NUDCD1","UP","false",,"NUDCD1","mRNA"
"94714","0","mRNA-miRNA","-1.71507243525515","B3GALT4","DOWN","false","0","B3GALT4","mRNA"
"94715",,"mRNA-miRNA","5.79002338041859","KRT6C","UP","false","0","KRT6C","mRNA"
"94716","1","mRNA-miRNA","1.31579081150049","CETP","UP","false","0","CETP","mRNA"
"94717","1","mRNA-miRNA","1.70965182502454","NPM3","UP","false","0","NPM3","mRNA"
"94718","0","mRNA-miRNA","-1.84070367773416","SMPD3","DOWN","false","0","SMPD3","mRNA"
"94719","0","mRNA-miRNA","-2.35007190453333","ENTPD3","DOWN","false","0","ENTPD3","mRNA"
"94720","0","mRNA-miRNA","-1.36577668150761","F2RL1","DOWN","false","0","F2RL1","mRNA"
"94721",,"mRNA-miRNA","1.77116865264148","GRM2","UP","false","0","GRM2","mRNA"
"94722","0","mRNA-miRNA","-2.2447817896345","MAL","DOWN","false","0","MAL","mRNA"
"94723","0","mRNA-miRNA","-2.23332897260712","MALL","DOWN","false","0","MALL","mRNA"
"94724","0","mRNA-miRNA","-1.49768593960804","ITM2B","DOWN","false","0","ITM2B","mRNA"
"94725","0","mRNA-miRNA","-6.20092885787361","CLCA4","DOWN","false","0","CLCA4","mRNA"
"94726",,"mRNA-miRNA","-1.04814832200699","LEPROTL1","DOWN","false","0","LEPROTL1","mRNA"
"94727",,"mRNA-miRNA","-2.51185110554635","PAQR5","DOWN","false","0","PAQR5","mRNA"
"94728",,"mRNA-miRNA","-1.08829885700426","TMEM140","DOWN","false","0","TMEM140","mRNA"
"94729","0","mRNA-miRNA","5.5283017293616","SLC13A3","UP","false","0","SLC13A3","mRNA"
"94730","0","mRNA-miRNA","-2.02557056836257","SLC41A2","DOWN","false","0","SLC41A2","mRNA"
"94731",,"mRNA-miRNA","2.57150777814234","PERM1","UP","false","0","PERM1","mRNA"
"94732",,"mRNA-miRNA","1.96955636199689","BRICD5","UP","false","0","BRICD5","mRNA"
"94733","1","mRNA-miRNA","1.40565013468355","NCAPG2","UP","false","0","NCAPG2","mRNA"
"94734","0","mRNA-miRNA","1.82379007488642","RHBDF2","UP","false","0","RHBDF2","mRNA"
"94735","8","mRNA-miRNA","1.54744729307509","MMP14","UP","false","0","MMP14","mRNA"
"94736","0","mRNA-miRNA","-3.59816564957359","KCNE2","DOWN","false","0","KCNE2","mRNA"
"94737","1","mRNA-miRNA","0.878144237082827","COA1","UP","false","0","COA1","mRNA"
"94738","0","mRNA-miRNA","1.10095986780983","SEMA3F","UP","false","0","SEMA3F","mRNA"
"94739","8","mRNA-miRNA","2.18336456545548","COL3A1","UP","false","0","COL3A1","mRNA"
"94740","1","mRNA-miRNA","1.36752852274007","NMRAL1","UP","false","0","NMRAL1","mRNA"
"94741","0","mRNA-miRNA","1.59935911254476","MX2","UP","false","0","MX2","mRNA"
"94742","1","mRNA-miRNA","-1.18894909671347","FAM8A1","DOWN","false","0","FAM8A1","mRNA"
"94743","0","mRNA-miRNA","1.98783274394723","PHLDA2","UP","false","0","PHLDA2","mRNA"
"94744",,"mRNA-miRNA","1.58687550756984","CENPW","UP","false",,"CENPW","mRNA"
"94745",,"mRNA-miRNA","-1.00698120964861","PPCS","DOWN","false",,"PPCS","mRNA"
"94746","1","mRNA-miRNA","-1.8011168030196","CPEB2","DOWN","false","0","CPEB2","mRNA"
"94747","1","mRNA-miRNA","1.34579824511267","GPX7","UP","false","0","GPX7","mRNA"
"94748","0","mRNA-miRNA","2.40846157350256","FPR1","UP","false","0","FPR1","mRNA"
"94749","1","mRNA-miRNA","1.5754547649669","PHF19","UP","false","0","PHF19","mRNA"
"94750",,"mRNA-miRNA","-0.851116394815137","COMMD8","DOWN","false",,"COMMD8","mRNA"
"94751","1","mRNA-miRNA","-3.11828348980138","SCGB2A1","DOWN","false","0","SCGB2A1","mRNA"
"94752","0","mRNA-miRNA","1.21099961895388","ANKS3","UP","false","0","ANKS3","mRNA"
"94753","2","mRNA-miRNA","-2.23432045516347","RAVER2","DOWN","false","0","RAVER2","mRNA"
"94754","0","mRNA-miRNA","1.44439988935564","SMIM3","UP","false","0","SMIM3","mRNA"
"94755",,"mRNA-miRNA","1.56408071733614","HAUS7","UP","false","0","HAUS7","mRNA"
"94756","0","mRNA-miRNA","-1.01726727133158","EAPP","DOWN","false","0","EAPP","mRNA"
"94757",,"mRNA-miRNA","3.89121678172367","MEX3A","UP","false","0","MEX3A","mRNA"
"94758","1","mRNA-miRNA","1.13432310736277","TANGO6","UP","false","0","TANGO6","mRNA"
"94759","0","mRNA-miRNA","0.805704016092907","CDC123","UP","false","0","CDC123","mRNA"
"94760",,"mRNA-miRNA","4.58808898907245","CA9","UP","false",,"CA9","mRNA"
"94761","0","mRNA-miRNA","1.45362466484245","MEX3B","UP","false","0","MEX3B","mRNA"
"94762",,"mRNA-miRNA","2.91811520405036","TDGF1","UP","false",,"TDGF1","mRNA"
"94763","1","mRNA-miRNA","2.79131987323384","PAQR4","UP","false","0","PAQR4","mRNA"
"94764","3","mRNA-miRNA","-1.47781490573251","ME2","DOWN","false","0","ME2","mRNA"
"94765","3","mRNA-miRNA","-1.00556909545107","MYL12B","DOWN","false","0","MYL12B","mRNA"
"94766","0","mRNA-miRNA","-1.68615019260838","AGR2","DOWN","false","0","AGR2","mRNA"
"94767","2","mRNA-miRNA","1.10090243546796","DCUN1D3","UP","false","0","DCUN1D3","mRNA"
"94768","0","mRNA-miRNA","-1.17015914960373","LTBP4","DOWN","false","0","LTBP4","mRNA"
"94769",,"mRNA-miRNA","-1.19523774624831","NDUFC1","DOWN","false","0","NDUFC1","mRNA"
"94770","0","mRNA-miRNA","-0.881922393384352","ZDHHC7","DOWN","false","0","ZDHHC7","mRNA"
"94771","1","mRNA-miRNA","-2.00018324175176","CPNE8","DOWN","false","0","CPNE8","mRNA"
"94772","1","mRNA-miRNA","-2.73283585602529","NWD2","DOWN","false","0","NWD2","mRNA"
"94773",,"mRNA-miRNA","-3.92624809310433","DMBT1","DOWN","false","0","DMBT1","mRNA"
"94774","0","mRNA-miRNA","5.6503825433736","KRT83","UP","false","0","KRT83","mRNA"
"94775",,"mRNA-miRNA","3.00201568951411","GDPD5","UP","false","0","GDPD5","mRNA"
"94776","1","mRNA-miRNA","-1.3974090147813","KLB","DOWN","false","0","KLB","mRNA"
"94777","1","mRNA-miRNA","2.02205206914735","GLS2","UP","false","0","GLS2","mRNA"
"94778",,"mRNA-miRNA","3.82241681837269","ADAMTS6","UP","false",,"ADAMTS6","mRNA"
"94779",,"mRNA-miRNA","-2.12095996992536","CYP4F12","DOWN","false","0","CYP4F12","mRNA"
"94780","0","mRNA-miRNA","2.69413107830256","SSTR5","UP","false","0","SSTR5","mRNA"
"94781",,"mRNA-miRNA","-1.75756881038081","TST","DOWN","false",,"TST","mRNA"
"94782","1","mRNA-miRNA","2.6031178336905","NDUFA4L2","UP","false","0","NDUFA4L2","mRNA"
"94783","0","mRNA-miRNA","-3.67599407316989","GCNT2","DOWN","false","0","GCNT2","mRNA"
"94784",,"mRNA-miRNA","-2.47997894018807","ENKUR","DOWN","false","0","ENKUR","mRNA"
"94785","1","mRNA-miRNA","1.94373541718367","GSDMA","UP","false","0","GSDMA","mRNA"
"94786","1","mRNA-miRNA","3.47589761700897","MPO","UP","false","0","MPO","mRNA"
"94787","1","mRNA-miRNA","2.683571301837","COL8A1","UP","false","0","COL8A1","mRNA"
"94788","1","mRNA-miRNA","-1.09737406454222","DDX60L","DOWN","false","0","DDX60L","mRNA"
"94789","2","mRNA-miRNA","1.22295979976031","GPATCH4","UP","false","0","GPATCH4","mRNA"
"94790","0","mRNA-miRNA","1.81976527119865","BCL2A1","UP","false","0","BCL2A1","mRNA"
"94791",,"mRNA-miRNA","1.35454885016515","ODC1","UP","false","0","ODC1","mRNA"
"94792","0","mRNA-miRNA","5.34835598749411","C8orf74","UP","false","0","C8orf74","mRNA"
"94793",,"mRNA-miRNA","1.75234860658787","C19orf48","UP","false",,"C19orf48","mRNA"
"94794","0","mRNA-miRNA","0.762993558649557","AP4M1","UP","false","0","AP4M1","mRNA"
"94795","1","mRNA-miRNA","0.946267466903619","GRID2IP","UP","false","0","GRID2IP","mRNA"
"94796","0","mRNA-miRNA","1.27260171384482","SLC1A4","UP","false","0","SLC1A4","mRNA"
"94797","1","mRNA-miRNA","2.47523181773078","SLC1A3","UP","false","0","SLC1A3","mRNA"
"94798",,"mRNA-miRNA","-3.55870589905093","SLC22A4","DOWN","false",,"SLC22A4","mRNA"
"94799",,"mRNA-miRNA","1.68235579378717","GPSM2","UP","false",,"GPSM2","mRNA"
"94800","0","mRNA-miRNA","-0.947725485703926","LRRC8D","DOWN","false","0","LRRC8D","mRNA"
"94801","0","mRNA-miRNA","-2.07266732197729","PROM2","DOWN","false","0","PROM2","mRNA"
"94802","3","mRNA-miRNA","1.37265946640076","USP6NL","UP","false","0","USP6NL","mRNA"
"94803","1","mRNA-miRNA","-1.08253533818619","PTTG1IP","DOWN","false","0","PTTG1IP","mRNA"
"94804","1","mRNA-miRNA","2.39260464485832","ATP11A","UP","false","0","ATP11A","mRNA"
"94805","1","mRNA-miRNA","-1.11069817913333","SLC39A14","DOWN","false","0","SLC39A14","mRNA"
"94806","0","mRNA-miRNA","4.14830814902654","SLCO4A1","UP","false","0","SLCO4A1","mRNA"
"94807","1","mRNA-miRNA","-1.87316994967523","DSC2","DOWN","false","0","DSC2","mRNA"
"94808","1","mRNA-miRNA","3.84804327957883","SHISA2","UP","false","0","SHISA2","mRNA"
"94809",,"mRNA-miRNA","1.94412341860934","SCARF2","UP","false","0","SCARF2","mRNA"
"94810","0","mRNA-miRNA","-2.19742798905631","NLGN4X","DOWN","false","0","NLGN4X","mRNA"
"94811","5","mRNA-miRNA","4.90922732932314","ADAM12","UP","false","0","ADAM12","mRNA"
"94812",,"mRNA-miRNA","2.24419858570577","FCGR3A","UP","false",,"FCGR3A","mRNA"
"94813","1","mRNA-miRNA","-2.88289906633712","EPHX2","DOWN","false","0","EPHX2","mRNA"
"94814",,"mRNA-miRNA","-1.27076811827938","HMGCL","DOWN","false","0","HMGCL","mRNA"
"94815","0","mRNA-miRNA","0.848286827908619","C1orf198","UP","false","0","C1orf198","mRNA"
"94816","1","mRNA-miRNA","0.872967567490238","PES1","UP","false","0","PES1","mRNA"
"94817","0","mRNA-miRNA","2.29558017539063","PTK7","UP","false","0","PTK7","mRNA"
"94818",,"mRNA-miRNA","-2.83832219867177","ASTN1","DOWN","false",,"ASTN1","mRNA"
"94819","1","mRNA-miRNA","1.50594815863936","MTHFD2","UP","false","0","MTHFD2","mRNA"
"94820",,"mRNA-miRNA","1.81976507150296","SIX4","UP","false","0","SIX4","mRNA"
"94821",,"mRNA-miRNA","5.00385908747763","PRSS56","UP","false",,"PRSS56","mRNA"
"94822","0","mRNA-miRNA","4.46986411657919","TBX20","UP","false","0","TBX20","mRNA"
"94823","1","mRNA-miRNA","1.19538981222346","MSANTD3","UP","false","0","MSANTD3","mRNA"
"94824",,"mRNA-miRNA","2.22590135548798","CENPI","UP","false","0","CENPI","mRNA"
"94825",,"mRNA-miRNA","2.12044485006653","IL1RN","UP","false","0","IL1RN","mRNA"
"94826",,"mRNA-miRNA","-1.78872228205199","CD302","DOWN","false","0","CD302","mRNA"
"94827","0","mRNA-miRNA","0.965079467886988","RAPGEF4","UP","false","0","RAPGEF4","mRNA"
"94828",,"mRNA-miRNA","1.50111802689191","UCKL1","UP","false","0","UCKL1","mRNA"
"94829","1","mRNA-miRNA","2.1390847965708","FCGR1B","UP","false","0","FCGR1B","mRNA"
"94830","1","mRNA-miRNA","1.24772720517979","CLHC1","UP","false","0","CLHC1","mRNA"
"94831","0","mRNA-miRNA","1.80632589506118","DCLK3","UP","false","0","DCLK3","mRNA"
"94832","0","mRNA-miRNA","-0.927852656447941","USP38","DOWN","false","0","USP38","mRNA"
"94833",,"mRNA-miRNA","-3.3181213849311","LRRC66","DOWN","false",,"LRRC66","mRNA"
"94834","0","mRNA-miRNA","-1.47084305987136","ACADSB","DOWN","false","0","ACADSB","mRNA"
"94835","1","mRNA-miRNA","3.00944883264685","TREM2","UP","false","0","TREM2","mRNA"
"94836",,"mRNA-miRNA","2.2495541490552","IL23A","UP","false",,"IL23A","mRNA"
"94837",,"mRNA-miRNA","1.55517968478778","CHPF","UP","false",,"CHPF","mRNA"
"94838",,"mRNA-miRNA","-1.86310835646146","KLKB1","DOWN","false",,"KLKB1","mRNA"
"94839",,"mRNA-miRNA","2.40445123595804","PDPN","UP","false","0","PDPN","mRNA"
"94840","1","mRNA-miRNA","-1.18199930891112","ULK3","DOWN","false","0","ULK3","mRNA"
"94841",,"mRNA-miRNA","2.11887178455616","TMEM178B","UP","false",,"TMEM178B","mRNA"
"94842","1","mRNA-miRNA","-1.26787727668505","UMAD1","DOWN","false","0","UMAD1","mRNA"
"94843","1","mRNA-miRNA","1.08302228976835","EMILIN2","UP","false","0","EMILIN2","mRNA"
"94844",,"mRNA-miRNA","-1.86462527561866","EFNA5","DOWN","false",,"EFNA5","mRNA"
"94845","3","mRNA-miRNA","1.36505671641118","TMEM161A","UP","false","0","TMEM161A","mRNA"
"94846","1","mRNA-miRNA","1.20410292755018","NSDHL","UP","false","0","NSDHL","mRNA"
"94847","1","mRNA-miRNA","-2.74298459826277","ITM2C","DOWN","false","0","ITM2C","mRNA"
"94848",,"mRNA-miRNA","-1.69506735835834","ANO10","DOWN","false","0","ANO10","mRNA"
"94849","0","mRNA-miRNA","-1.10050563594665","ATL1","DOWN","false","0","ATL1","mRNA"
"94850",,"mRNA-miRNA","-1.28012138167413","SH3BGRL2","DOWN","false","0","SH3BGRL2","mRNA"
"94851",,"mRNA-miRNA","-2.10422111233204","GFI1B","DOWN","false","0","GFI1B","mRNA"
"94852","1","mRNA-miRNA","-1.45207188288127","MPDU1","DOWN","false","0","MPDU1","mRNA"
"94853",,"mRNA-miRNA","3.56577389516698","SETSIP","UP","false","0","SETSIP","mRNA"
"94854","0","mRNA-miRNA","-1.54929883675236","LXN","DOWN","false","0","LXN","mRNA"
"94855","0","mRNA-miRNA","-1.8298985673957","NAT1","DOWN","false","0","NAT1","mRNA"
"94856","0","mRNA-miRNA","1.19885284294084","TASP1","UP","false","0","TASP1","mRNA"
"94857","0","mRNA-miRNA","-1.92841231331075","SLC22A18AS","DOWN","false","0","SLC22A18AS","mRNA"
"94858","1","mRNA-miRNA","1.28796379350409","AGAP3","UP","false","0","AGAP3","mRNA"
"94859","0","mRNA-miRNA","-1.64909482975197","IL2RB","DOWN","false","0","IL2RB","mRNA"
"94860","0","mRNA-miRNA","3.75406906265368","DNAH5","UP","false","0","DNAH5","mRNA"
"94861",,"mRNA-miRNA","-1.43775444234513","FCGRT","DOWN","false","0","FCGRT","mRNA"
"94862","0","mRNA-miRNA","2.64696421333595","MEGF11","UP","false","0","MEGF11","mRNA"
"94863","0","mRNA-miRNA","-5.43226367946407","ANPEP","DOWN","false","0","ANPEP","mRNA"
"94864","0","mRNA-miRNA","-1.97741313710487","CYP4V2","DOWN","false","0","CYP4V2","mRNA"
"94865",,"mRNA-miRNA","5.00137377995176","NANOS3","UP","false","0","NANOS3","mRNA"
"94866","1","mRNA-miRNA","1.28708851725952","LAGE3","UP","false","0","LAGE3","mRNA"
"94867","0","mRNA-miRNA","2.45210740968823","FADS2","UP","false","0","FADS2","mRNA"
"94868","1","mRNA-miRNA","3.46162973950348","KREMEN2","UP","false","0","KREMEN2","mRNA"
"94869","1","mRNA-miRNA","1.66231079792146","SPNS2","UP","false","0","SPNS2","mRNA"
"94870","1","mRNA-miRNA","3.10328941926567","VGF","UP","false","0","VGF","mRNA"
"94871","1","mRNA-miRNA","1.88195290937709","ZBTB12","UP","false","0","ZBTB12","mRNA"
"94872","1","mRNA-miRNA","1.60766861692924","CLEC11A","UP","false","0","CLEC11A","mRNA"
"94873","1","mRNA-miRNA","3.3605882526371","ULBP1","UP","false","0","ULBP1","mRNA"
"94874","1","mRNA-miRNA","0.979868353590873","MORC2","UP","false","0","MORC2","mRNA"
"94875",,"mRNA-miRNA","1.10205759400931","ANKRD16","UP","false","0","ANKRD16","mRNA"
"94876","0","mRNA-miRNA","-0.830625602968459","UBE3B","DOWN","false","0","UBE3B","mRNA"
"94877","1","mRNA-miRNA","-2.86452368525977","RNF152","DOWN","false","0","RNF152","mRNA"
"94878",,"mRNA-miRNA","-2.31459249399946","ETFDH","DOWN","false",,"ETFDH","mRNA"
"94879","1","mRNA-miRNA","-2.05932198130268","HEBP1","DOWN","false","0","HEBP1","mRNA"
"94880","0","mRNA-miRNA","-2.18090821154613","ACSF2","DOWN","false","0","ACSF2","mRNA"
"94881","3","mRNA-miRNA","1.10336146560382","TOMM5","UP","false","0","TOMM5","mRNA"
"94882","1","mRNA-miRNA","-1.27399565227809","AUH","DOWN","false","0","AUH","mRNA"
"94883",,"mRNA-miRNA","-1.69388141357502","PAFAH2","DOWN","false",,"PAFAH2","mRNA"
"94884",,"mRNA-miRNA","-0.864047889726846","NPTN","DOWN","false",,"NPTN","mRNA"
"94885","0","mRNA-miRNA","1.49012017702262","ARMC2","UP","false","0","ARMC2","mRNA"
"94886","0","mRNA-miRNA","1.28641513184924","CMTM1","UP","false","0","CMTM1","mRNA"
"94887",,"mRNA-miRNA","-2.83715558419904","FSIP2","DOWN","false","0","FSIP2","mRNA"
"94888","0","mRNA-miRNA","-2.50609615921459","HPSE2","DOWN","false","0","HPSE2","mRNA"
"94889",,"mRNA-miRNA","-1.4210210062337","SPATA18","DOWN","false","0","SPATA18","mRNA"
"94890","0","mRNA-miRNA","7.92382180086995","DUSP27","UP","false","0","DUSP27","mRNA"
"94891","0","mRNA-miRNA","1.24366765345281","FMNL2","UP","false","0","FMNL2","mRNA"
"94892",,"mRNA-miRNA","-0.7605294475803","HECA","DOWN","false","0","HECA","mRNA"
"94893","0","mRNA-miRNA","-3.86225837990069","SLCO4C1","DOWN","false","0","SLCO4C1","mRNA"
"94894",,"mRNA-miRNA","2.04660980114155","MSR1","UP","false","0","MSR1","mRNA"
"94895","1","mRNA-miRNA","1.67735632168301","PDCD2L","UP","false","0","PDCD2L","mRNA"
"94896","2","mRNA-miRNA","-1.02035826392617","TVP23B","DOWN","false","0","TVP23B","mRNA"
"94897","1","mRNA-miRNA","2.37772697119786","GDF15","UP","false","0","GDF15","mRNA"
"94898",,"mRNA-miRNA","-4.13650190480939","ADH1C","DOWN","false",,"ADH1C","mRNA"
"94899","0","mRNA-miRNA","-1.0088606154342","EPCAM","DOWN","false","0","EPCAM","mRNA"
"94900","1","mRNA-miRNA","-2.08391073016439","ITPKA","DOWN","false","0","ITPKA","mRNA"
"94901","0","mRNA-miRNA","1.5858795320177","PMFBP1","UP","false","0","PMFBP1","mRNA"
"94902","0","mRNA-miRNA","1.59117010223331","GRAMD1A","UP","false","0","GRAMD1A","mRNA"
"94903","0","mRNA-miRNA","3.68428721772645","TNNC1","UP","false","0","TNNC1","mRNA"
"94904","1","mRNA-miRNA","2.47589244062598","ADAMTS16","UP","false","0","ADAMTS16","mRNA"
"94905","0","mRNA-miRNA","0.959246700947127","PHF20","UP","false","0","PHF20","mRNA"
"94906","0","mRNA-miRNA","3.88884699351563","OBP2A","UP","false","0","OBP2A","mRNA"
"94907",,"mRNA-miRNA","1.83624350196941","DNAH14","UP","false","0","DNAH14","mRNA"
"94908",,"mRNA-miRNA","1.39781968587708","MXRA5","UP","false","0","MXRA5","mRNA"
"94909","0","mRNA-miRNA","-2.16448979069214","P2RX1","DOWN","false","0","P2RX1","mRNA"
"94910","0","mRNA-miRNA","-1.47067451042609","FAM3D","DOWN","false","0","FAM3D","mRNA"
"94911","0","mRNA-miRNA","1.34205450834066","SMYD5","UP","false","0","SMYD5","mRNA"
"94912",,"mRNA-miRNA","-2.75059944596147","ST6GALNAC6","DOWN","false",,"ST6GALNAC6","mRNA"
"94913","3","mRNA-miRNA","4.83042210105279","CTHRC1","UP","false","0","CTHRC1","mRNA"
"94914",,"mRNA-miRNA","-1.76711613453803","DENND1C","DOWN","false","0","DENND1C","mRNA"
"94915","0","mRNA-miRNA","-1.90615089579517","MST1L","DOWN","false","0","MST1L","mRNA"
"94916","0","mRNA-miRNA","2.19845777534266","EBF2","UP","false","0","EBF2","mRNA"
"94917",,"mRNA-miRNA","-1.04478769919965","ZFYVE1","DOWN","false","0","ZFYVE1","mRNA"
"94918","0","mRNA-miRNA","2.68113981783951","PBX4","UP","false","0","PBX4","mRNA"
"94919","0","mRNA-miRNA","-1.92457285263399","CCDC158","DOWN","false","0","CCDC158","mRNA"
"94920",,"mRNA-miRNA","1.67112070944949","SH3RF3","UP","false",,"SH3RF3","mRNA"
"94921","0","mRNA-miRNA","2.9460129639295","SLCO5A1","UP","false","0","SLCO5A1","mRNA"
"94922","1","mRNA-miRNA","-7.10133652322048","SLC5A11","DOWN","false","0","SLC5A11","mRNA"
"94923",,"mRNA-miRNA","1.34697302979819","CENPN","UP","false","0","CENPN","mRNA"
"94924",,"mRNA-miRNA","1.20042670411319","FBXL6","UP","false","0","FBXL6","mRNA"
"94925","0","mRNA-miRNA","-2.10556786175472","GIPC2","DOWN","false","0","GIPC2","mRNA"
"94926",,"mRNA-miRNA","2.22054824662213","PALM3","UP","false",,"PALM3","mRNA"
"94927","0","mRNA-miRNA","1.831541325442","SLC5A6","UP","false","0","SLC5A6","mRNA"
"94928","0","mRNA-miRNA","-1.78151603608232","TMEM120A","DOWN","false","0","TMEM120A","mRNA"
"94929","0","mRNA-miRNA","3.17879338041428","CGREF1","UP","false","0","CGREF1","mRNA"
"94930",,"mRNA-miRNA","-1.91234162527013","VWA5A","DOWN","false",,"VWA5A","mRNA"
"94931","0","mRNA-miRNA","-2.68806844657319","PHOX2B","DOWN","false","0","PHOX2B","mRNA"
"94932",,"mRNA-miRNA","0.937020040041666","SETD6","UP","false",,"SETD6","mRNA"
"94933","1","mRNA-miRNA","-3.20313812050487","AMPD1","DOWN","false","0","AMPD1","mRNA"
"94934","0","mRNA-miRNA","1.63126218123452","ADAMTS9","UP","false","0","ADAMTS9","mRNA"
"94935",,"mRNA-miRNA","1.82221258152799","C5orf34","UP","false","0","C5orf34","mRNA"
"94936","0","mRNA-miRNA","-1.00713460833002","TAPT1","DOWN","false","0","TAPT1","mRNA"
"94937",,"mRNA-miRNA","2.54964925031635","HTRA3","UP","false",,"HTRA3","mRNA"
"94938",,"mRNA-miRNA","0.947487897377758","PLXND1","UP","false","0","PLXND1","mRNA"
"94939",,"mRNA-miRNA","-2.96064292289167","GRAMD1C","DOWN","false","0","GRAMD1C","mRNA"
"94940","1","mRNA-miRNA","3.38914069368491","FER1L4","UP","false","0","FER1L4","mRNA"
"94941","1","mRNA-miRNA","-1.94706110660684","GLTP","DOWN","false","0","GLTP","mRNA"
"94942","1","mRNA-miRNA","-1.54907731747029","MPI","DOWN","false","0","MPI","mRNA"
"94943","0","mRNA-miRNA","-4.72009915828967","GDPD2","DOWN","false","0","GDPD2","mRNA"
"94944","6","mRNA-miRNA","2.73227529597714","OXTR","UP","false","0","OXTR","mRNA"
"94945","1","mRNA-miRNA","-3.36332068754869","TSPAN7","DOWN","false","0","TSPAN7","mRNA"
"94946","0","mRNA-miRNA","-1.51026689124398","C18orf32","DOWN","false","0","C18orf32","mRNA"
"94947","0","mRNA-miRNA","2.25007876448887","S1PR5","UP","false","0","S1PR5","mRNA"
"94948","0","mRNA-miRNA","1.93388107050187","GJA4","UP","false","0","GJA4","mRNA"
"94949","1","mRNA-miRNA","-2.36739553820924","IGHV3-23","DOWN","false","0","IGHV3-23","mRNA"
"94950","1","mRNA-miRNA","-1.12889277049766","MFSD9","DOWN","false","0","MFSD9","mRNA"
"94951","1","mRNA-miRNA","-3.64608119534054","TTLL6","DOWN","false","0","TTLL6","mRNA"
"94952","0","mRNA-miRNA","-1.70183300046101","PLEKHG6","DOWN","false","0","PLEKHG6","mRNA"
"94953","5","mRNA-miRNA","1.24712076781221","ARHGEF19","UP","false","0","ARHGEF19","mRNA"
"94954","0","mRNA-miRNA","1.62725124941112","ARHGAP4","UP","false","0","ARHGAP4","mRNA"
"94955","0","mRNA-miRNA","-2.7485768314963","ARHGAP44","DOWN","false","0","ARHGAP44","mRNA"
"94956","0","mRNA-miRNA","3.30697416849332","ABCA12","UP","false","0","ABCA12","mRNA"
"94957","13","mRNA-miRNA","-1.5921734336019","BRPF3","DOWN","false","0","BRPF3","mRNA"
"94958","0","mRNA-miRNA","-3.03104206816632","SLC35G1","DOWN","false","0","SLC35G1","mRNA"
"94959","0","mRNA-miRNA","2.87748772858165","WDR72","UP","false","0","WDR72","mRNA"
"94960","1","mRNA-miRNA","-3.49742407508848","PADI2","DOWN","false","0","PADI2","mRNA"
"94961","0","mRNA-miRNA","-3.00268690725084","ENPP6","DOWN","false","0","ENPP6","mRNA"
"94962","2","mRNA-miRNA","-2.39520183449725","SH2D1B","DOWN","false","0","SH2D1B","mRNA"
"94963","0","mRNA-miRNA","1.85589011106739","FTSJ1","UP","false","0","FTSJ1","mRNA"
"94964","0","mRNA-miRNA","-0.968321465057564","PEX19","DOWN","false","0","PEX19","mRNA"
"94965","0","mRNA-miRNA","0.947728424911898","ARMC10","UP","false","0","ARMC10","mRNA"
"94966","0","mRNA-miRNA","-2.43000285868975","TMCC3","DOWN","false","0","TMCC3","mRNA"
"94967","0","mRNA-miRNA","2.72049448990486","CXCL11","UP","false","0","CXCL11","mRNA"
